166,1.68852,1.68912,787.528,0,3.02E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.69086,1.69118,393.107,0.273876,3.01E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.69276,1.69308,392.573,0.276331,3.01E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.69492,1.69524,391.968,0.279139,3.00E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.69734,1.69766,391.292,0.282305,3.00E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.69973,1.70033,781.25,0,2.99E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.70202,1.70234,389.989,0.288483,2.99E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.70418,1.7045,389.389,0.291366,2.98E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.70613,1.70645,388.847,0.293986,2.98E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.70871,1.70903,388.135,0.297466,2.97E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.71128,1.7116,387.423,0.30097,2.97E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.71349,1.71381,386.814,0.303999,2.96E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.71562,1.71622,772.456,0,2.96E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.71838,1.7187,385.473,0.310745,2.95E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.72017,1.72049,384.981,0.313249,2.95E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.72288,1.72348,768.486,0,2.94E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.725,1.72532,383.663,0.32004,2.94E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.72776,1.72836,765.827,0,2.93E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.73056,1.73088,382.152,0.327957,2.93E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.73241,1.73273,381.652,0.330613,2.92E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.73478,1.7351,381.012,0.334035,2.92E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.73759,1.73819,760.51,0,2.91E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.74013,1.74045,379.571,0.341834,2.91E-11,-1,OfdmRate18MbpsBW4MHz,49,0
71,1.74194,1.74414,1.52E+06,0,2.91E-08,-1,OfdmRate300KbpsBW1MHz,10,1
166,1.74472,1.74532,756.681,0,2.90E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.74711,1.74743,377.702,0.35215,2.89E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.74968,1.75,377.015,0.356,2.89E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.75184,1.75216,376.44,0.359245,2.88E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.75374,1.75406,375.935,0.362112,2.88E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.7565,1.7571,750.409,0,2.88E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.75878,1.7591,374.6,0.369768,2.87E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.761,1.76132,374.016,0.373155,2.87E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.76331,1.76363,373.406,0.376717,2.86E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.76622,1.76682,745.282,0,2.86E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.76861,1.76893,372.015,0.384925,2.85E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.77103,1.77135,371.381,0.388702,2.85E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.77356,1.77388,370.722,0.39266,2.84E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.77577,1.77609,370.146,0.396144,2.84E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.77925,1.77985,738.482,0,2.83E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.78211,1.78243,368.501,0.406199,2.82E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.78411,1.78443,367.982,0.409401,2.82E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.78712,1.78756,367.205,0,2.81E-11,-1,OfdmRate8_1MbpsBW4MHz,44,1
166,1.78935,1.78967,366.631,0.417826,2.81E-11,-1,OfdmRate18MbpsBW4MHz,49,1
